system:index,ETa,ETi,P,Peff,area,endDate,groupNumber,meterMinusModelDepth,meterMinusModelDepthAbs,meterMinusModelVolume,meterMinusModelVolumeAbs,startDate,system:time_end,system:time_start,waterMeterDepth,waterMeterVolume,waterModelDepth,waterModelVolume,wb,wbA,wbR,wbRadj,wbRn1,wbRn1Adj
0_9_00000000000000000016,37.70704638,1.890073408,127.6738188,17.87433463,519541.8246,10/1/2011,32,24.72493615,24.72493615,12845.63844,12845.63844,9/1/2011,1.31745E+12,1.31486E+12,26.61500956,13827.61063,1.890073408,981.9721869,-19.80181976,-1.890073408,0.008143566,12.84433575,17.63030944,17.63030944
0_10_00000000000000000018,21.52452976,10.06982785,176.9531883,7.078127534,136664.5352,11/1/2011,26,-4.125718173,4.125718173,-563.8393563,563.8393563,10/1/2011,1.32013E+12,1.31745E+12,5.944109677,812.348986,10.06982785,1376.188342,-14.44449505,-10.06982785,0,3.052783141,4.291974981,4.291974981
0_10_00000000000000000019,19.87872899,12.51627772,184.2433473,7.36973389,164651.4992,11/1/2011,30,13.91582826,13.91582826,2291.261986,2291.261986,10/1/2011,1.32013E+12,1.31745E+12,26.43210599,4352.085877,12.51627772,2060.823891,-12.51627772,-12.51627772,0,0,0,0
1_10_0000000000000000001a,13.2413082,0,180.6790346,7.227161386,519541.8246,11/1/2011,32,0,0,0,0,10/1/2011,1.32013E+12,1.31745E+12,0,0,0,0,-6.006193463,7.071884753,0.055045071,12.00198483,12.84433575,12.84433575
1_11_0000000000000000001b,10.94789553,0,320.9074594,12.83629838,164651.4992,12/1/2011,30,24.65264612,24.65264612,4059.095143,4059.095143,11/1/2011,1.32273E+12,1.32013E+12,24.65264612,4059.095143,0,0,1.886972053,1.886972053,2.081172687,2.081172687,0,0
1_12_0000000000000000001c,5.17570309,0,143.0410728,41.48191111,164651.4992,1/1/2012,30,25.3607516,25.3607516,4175.685771,4175.685771,12/1/2011,1.3254E+12,1.32273E+12,25.3607516,4175.685771,0,0,36.30868294,38.40458273,36.30868294,38.40458273,2.081172687,2.081172687
1_14_0000000000000000001d,17.42898763,0,197.2730996,13.80911697,196514.873,3/1/2012,33,0,0,0,0,2/1/2012,1.33059E+12,1.32808E+12,0,0,0,0,-3.619655717,28.34773793,0.341875504,28.34773793,31.96739364,31.96739364
1_15_0000000000000000001e,27.17930946,0,338.2415879,60.88348583,136664.5352,4/1/2012,26,0,0,0,0,3/1/2012,1.33326E+12,1.33059E+12,0,0,0,0,33.72508823,78.37961443,33.72508823,78.37961443,44.6545262,44.6545262
1_15_0000000000000000001f,26.78429971,0,349.4274532,62.89694158,196514.873,4/1/2012,33,0,0,0,0,3/1/2012,1.33326E+12,1.33059E+12,0,0,0,0,36.1194606,64.46719853,36.1194606,64.46719853,28.34773793,28.34773793
1_16_00000000000000000020,44.01038392,0,196.6587173,23.59904608,136664.5352,5/1/2012,26,4.838937374,4.838937374,661.311127,661.311127,4/1/2012,1.33586E+12,1.33326E+12,4.838937374,661.311127,0,0,-20.35270819,58.02690624,0.730284713,58.02690624,78.37961443,78.37961443
1_16_00000000000000000021,44.15460785,0,199.259055,23.9110866,196514.873,5/1/2012,33,1.910861332,1.910861332,375.512672,375.512672,4/1/2012,1.33586E+12,1.33326E+12,1.910861332,375.512672,0,0,-20.20339305,44.26380548,1.083686145,44.26380548,64.46719853,64.46719853
1_17_00000000000000000022,81.28082968,0,105.9439872,36.02095565,136664.5352,6/1/2012,26,22.38320144,22.38320144,3058.989821,3058.989821,5/1/2012,1.33853E+12,1.33586E+12,22.38320144,3058.989821,0,0,-45.1741066,12.85279964,1.110251111,21.09940607,58.02690624,58.02690624
1_17_00000000000000000023,68.98711303,0,103.2818818,35.1158398,196514.873,6/1/2012,33,28.44679231,28.44679231,5590.21778,5590.21778,5/1/2012,1.33853E+12,1.33586E+12,28.44679231,5590.21778,0,0,-33.7797069,10.48409858,6.26792987,19.58046983,44.26380548,44.26380548
1_18_00000000000000000024,62.00721464,0,161.6143646,119.5946298,136664.5352,7/1/2012,26,13.9157535,13.9157535,1901.789984,1901.789984,6/1/2012,1.34113E+12,1.33853E+12,13.9157535,1901.789984,0,0,57.60099937,78.93254167,57.60099937,78.93254167,21.09940607,21.09940607
1_18_00000000000000000026,28.10981626,0,163.8724161,121.2655879,196514.873,7/1/2012,33,86.87906336,86.87906336,17073.0281,17073.0281,6/1/2012,1.34113E+12,1.33853E+12,86.87906336,17073.0281,0,0,93.19055499,113.057266,93.19055499,113.057266,19.58046983,19.58046983
1_18_00000000000000000025,39.58478112,0,162.7627149,120.444409,519541.8246,7/1/2012,32,13.42204884,13.42204884,6973.315744,6973.315744,6/1/2012,1.34113E+12,1.33853E+12,13.42204884,6973.315744,0,0,80.89503052,134.2228228,80.89503052,134.2228228,53.09966575,53.09966575
1_19_00000000000000000027,90.78523576,0,60.19606394,24.68038622,136664.5352,8/1/2012,26,35.77822213,35.77822213,4889.614097,4889.614097,7/1/2012,1.3438E+12,1.34113E+12,35.77822213,4889.614097,0,0,-66.11984014,12.81270153,0,23.16068724,78.93254167,78.93254167
1_19_00000000000000000029,36.25904411,0,60.95135942,24.99005736,196514.873,8/1/2012,33,108.4569834,108.4569834,21313.41032,21313.41032,7/1/2012,1.3438E+12,1.34113E+12,108.4569834,21313.41032,0,0,-11.28092844,101.7763375,7.707510061,103.1937865,113.057266,113.057266
1_19_00000000000000000028,63.44962655,0,60.31176738,24.72782463,519541.8246,8/1/2012,32,7.249252545,7.249252545,3766.289894,3766.289894,7/1/2012,1.3438E+12,1.34113E+12,7.249252545,3766.289894,0,0,-38.67127033,95.55155243,2.312183267,97.83725458,134.2228228,134.2228228
0_20_0000000000000000002b,86.68948725,61.86574071,9.119804443,1.367970666,136664.5352,9/1/2012,26,-13.56223248,13.56223248,-1853.476198,1853.476198,8/1/2012,1.34648E+12,1.3438E+12,48.30350823,6601.376499,61.86574071,8454.852697,-85.28672888,-61.86574071,0,4.952324546,23.16068724,23.16068724
0_20_0000000000000000002a,87.2866921,65.49958612,10.33354992,1.550032488,271963.3675,9/1/2012,16,77.97150843,77.97150843,21205.394,21205.394,8/1/2012,1.34648E+12,1.3438E+12,143.4710945,39018.88201,65.49958612,17813.48801,-85.72074686,-65.49958612,0,1.044240746,19.94930958,19.94930958
1_20_0000000000000000002c,87.18429613,0,10.90681442,1.636022162,196514.873,9/1/2012,33,78.40154247,78.40154247,15407.06916,15407.06916,8/1/2012,1.34648E+12,1.3438E+12,78.40154247,15407.06916,0,0,-85.52342968,17.84217024,0,31.45391777,103.1937865,103.1937865
0_21_0000000000000000002d,44.86191703,37.05364047,19.41936411,2.718710975,136664.5352,10/1/2012,26,13.39927555,13.39927555,1831.205764,1831.205764,9/1/2012,1.34907E+12,1.34648E+12,50.45291601,6895.124315,37.05364047,5063.918551,-42.10607254,-37.05364047,0,1.788842704,4.952324546,4.952324546
0_21_00000000000000000030,51.39542075,16.56649957,21.54402729,3.01616382,196514.873,10/1/2012,33,-6.679140565,6.679140565,-1312.55046,1312.55046,9/1/2012,1.34907E+12,1.34648E+12,9.887359002,1943.013099,16.56649957,3255.563559,-48.36858808,-16.56649957,0,11.68720893,31.45391777,31.45391777
0_21_0000000000000000002e,42.61468321,16.87350443,19.32085538,2.704919753,164651.4992,10/1/2012,30,16.66264674,16.66264674,2743.529766,2743.529766,9/1/2012,1.34907E+12,1.34648E+12,33.53615117,5521.777567,16.87350443,2778.247801,-39.91942026,-16.87350443,0,9.620314077,22.6919522,22.6919522
1_21_0000000000000000002f,44.28398537,0,21.16296071,2.962814499,519541.8246,10/1/2012,32,13.84276019,13.84276019,7191.892888,7191.892888,9/1/2012,1.34907E+12,1.34648E+12,13.84276019,7191.892888,0,0,-41.29112599,11.06571674,0,36.05105025,51.68035417,51.68035417
0_22_00000000000000000031,21.8240402,7.044435151,323.614379,12.94457516,136664.5352,11/1/2012,26,3.356371856,3.356371856,458.6969995,458.6969995,10/1/2012,1.35175E+12,1.34907E+12,10.40080701,1421.421455,7.044435151,962.7244555,-8.870285472,-7.044435151,0.06263391,1.587651509,1.788842704,1.788842704
1_22_00000000000000000032,19.35742809,0,329.9512011,13.19804804,164651.4992,11/1/2012,30,25.37454586,25.37454586,4177.957017,4177.957017,10/1/2012,1.35175E+12,1.34907E+12,25.37454586,4177.957017,0,0,-6.156842963,3.638826603,0.058874284,7.859771643,9.620314077,9.620314077
1_23_00000000000000000033,1.961028423,0,329.0624915,13.16249966,164651.4992,12/1/2012,30,26.26197675,26.26197675,4324.073843,4324.073843,11/1/2012,1.35435E+12,1.35175E+12,26.26197675,4324.073843,0,0,11.20178107,19.2020626,11.20178107,19.2020626,7.859771643,7.859771643
1_24_00000000000000000034,4.432787375,0,314.4916105,91.20256705,164651.4992,1/1/2013,30,19.46830247,19.46830247,3205.485188,3205.485188,12/1/2012,1.35703E+12,1.35435E+12,19.46830247,3205.485188,0,0,86.77069062,105.9727532,86.77069062,105.9727532,19.2020626,19.2020626
1_25_00000000000000000035,6.915372953,0,204.1753854,4.083507708,164651.4992,2/1/2013,30,23.13527725,23.13527725,3809.258083,3809.258083,1/1/2013,1.35971E+12,1.35703E+12,23.13527725,3809.258083,0,0,-2.834555607,103.1381976,0.149826734,103.1381976,105.9727532,105.9727532
1_26_00000000000000000037,7.836383785,0,184.3027798,12.90119458,196514.873,3/1/2013,33,0,0,0,0,2/1/2013,1.36212E+12,1.35971E+12,0,0,0,0,5.062476053,114.870756,5.063160308,114.870756,109.8082799,109.8082799
1_26_00000000000000000036,9.059685238,0,184.475428,12.91327996,164651.4992,3/1/2013,30,22.08921234,22.08921234,3637.021928,3637.021928,2/1/2013,1.36212E+12,1.35971E+12,22.08921234,3637.021928,0,0,3.847314352,106.985512,4.121914349,106.985512,103.1381976,103.1381976
1_27_00000000000000000038,53.16441639,0,222.0674864,39.97214755,136664.5352,4/1/2013,26,0,0,0,0,3/1/2013,1.3648E+12,1.36212E+12,0,0,0,0,-13.19791009,86.58376462,0,86.58376462,99.7816747,99.7816747
1_27_0000000000000000003a,20.72990992,0,230.6302092,41.51343766,196514.873,4/1/2013,33,0,0,0,0,3/1/2013,1.3648E+12,1.36212E+12,0,0,0,0,20.77264068,135.6433967,20.77264068,135.6433967,114.870756,114.870756
1_27_00000000000000000039,21.58991223,0,226.4159689,40.75487441,164651.4992,4/1/2013,30,24.61356238,24.61356238,4052.659946,4052.659946,3/1/2013,1.3648E+12,1.36212E+12,24.61356238,4052.659946,0,0,19.13504748,126.1205594,19.44162013,126.1205594,106.985512,106.985512
1_28_0000000000000000003b,45.80291162,0,201.1539722,24.13847667,136664.5352,5/1/2013,26,5.567409343,5.567409343,760.86741,760.86741,4/1/2013,1.36739E+12,1.3648E+12,5.567409343,760.86741,0,0,-21.664566,64.91919862,0,64.91919862,86.58376462,86.58376462
1_28_0000000000000000003d,47.35910131,0,200.8669716,24.10403659,196514.873,5/1/2013,33,1.887746074,1.887746074,370.97018,370.97018,4/1/2013,1.36739E+12,1.3648E+12,1.887746074,370.97018,0,0,-23.27034134,112.3730553,0,112.3730553,135.6433967,135.6433967
1_28_0000000000000000003c,52.46778706,0,205.3044675,24.6365361,164651.4992,5/1/2013,30,20.58793678,20.58793678,3389.834655,3389.834655,4/1/2013,1.36739E+12,1.3648E+12,20.58793678,3389.834655,0,0,-27.82412772,98.29643172,2.93762099,98.29643172,126.1205594,126.1205594
1_29_0000000000000000003e,61.5919093,0,143.654879,48.84265887,136664.5352,6/1/2013,26,7.295799109,7.295799109,997.076994,997.076994,5/1/2013,1.37007E+12,1.36739E+12,7.295799109,997.076994,0,0,-12.73800073,52.18119789,2.357717137,52.59983215,64.91919862,64.91919862
1_29_00000000000000000040,68.29976049,0,145.9794706,49.63302002,196514.873,6/1/2013,33,26.50511064,26.50511064,5208.648452,5208.648452,5/1/2013,1.37007E+12,1.36739E+12,26.50511064,5208.648452,0,0,-18.65778063,93.7152747,0,93.7152747,112.3730553,112.3730553
1_29_0000000000000000003f,72.6843409,0,142.8593317,48.57217278,164651.4992,6/1/2013,30,28.5403291,28.5403291,4699.207974,4699.207974,5/1/2013,1.37007E+12,1.36739E+12,28.5403291,4699.207974,0,0,-24.06066762,74.2357641,6.359735438,74.36314658,98.29643172,98.29643172
1_30_00000000000000000041,84.52378253,0,91.63674201,67.81118909,136664.5352,7/1/2013,26,10.11274205,10.11274205,1382.053191,1382.053191,6/1/2013,1.37266E+12,1.37007E+12,10.11274205,1382.053191,0,0,-16.66855718,35.94373512,1.57235203,38.05964606,52.59983215,52.59983215
1_30_00000000000000000043,96.40744977,0,94.55378603,69.96980166,196514.873,7/1/2013,33,85.75760735,85.75760735,16852.64532,16852.64532,6/1/2013,1.37266E+12,1.37007E+12,85.75760735,16852.64532,0,0,-26.42547059,67.28980411,0,67.28980411,93.7152747,93.7152747
1_30_00000000000000000042,102.3618698,0,92.2910012,68.29534089,164651.4992,7/1/2013,30,22.87318626,22.87318626,3766.104409,3766.104409,6/1/2013,1.37266E+12,1.37007E+12,22.87318626,3766.104409,0,0,-34.07361518,40.2895314,0,42.81426783,74.36314658,74.36314658
0_31_00000000000000000044,112.9088637,72.5765403,5.073794375,2.080255694,136664.5352,8/1/2013,26,-10.74228847,10.74228847,-1468.08986,1468.08986,7/1/2013,1.37534E+12,1.37266E+12,61.83425183,8450.549284,72.5765403,9918.639144,-110.7573986,-72.5765403,0,5.031445149,38.05964606,38.05964606
0_31_00000000000000000046,119.8399585,50.36374499,5.306922774,2.175838337,196514.873,8/1/2013,33,59.61921141,59.61921141,11716.06176,11716.06176,7/1/2013,1.37534E+12,1.37266E+12,109.9829564,21613.28671,50.36374499,9897.224952,-117.6535491,-50.36374499,0,3.014305635,67.28980411,67.28980411
0_31_00000000000000000045,119.9711504,74.89681176,5.278811832,2.164312851,164651.4992,8/1/2013,30,-51.55921866,51.55921866,-8489.302649,8489.302649,7/1/2013,1.37534E+12,1.37266E+12,23.3375931,3842.569691,74.89681176,12331.87234,-117.8236376,-74.89681176,0,6.744479712,42.81426783,42.81426783
0_32_00000000000000000048,71.81025509,54.32272671,81.95493589,12.29324038,136664.5352,9/1/2013,26,-2.601216922,2.601216922,-355.4941015,355.4941015,8/1/2013,1.37802E+12,1.37534E+12,51.72150978,7068.496093,54.32272671,7423.990194,-59.45468687,-54.32272671,0,2.483894056,5.031445149,5.031445149
0_32_0000000000000000004b,72.70163366,56.88044803,84.81950553,12.72292583,196514.873,9/1/2013,33,22.96639521,22.96639521,4513.238239,4513.238239,8/1/2013,1.37802E+12,1.37534E+12,79.84684324,15691.09226,56.88044803,11177.85402,-59.96071366,-56.88044803,0,0.317984874,3.014305635,3.014305635
0_32_00000000000000000047,88.96946299,76.05560171,85.95577193,12.89336579,271963.3675,9/1/2013,16,44.06384157,44.06384157,11983.75074,11983.75074,8/1/2013,1.37802E+12,1.37534E+12,120.1194433,32668.0883,76.05560171,20684.33756,-76.06146486,-76.05560171,0,0,0.005745772,0.005745772
0_32_00000000000000000049,77.91893912,58.45601161,83.83212364,12.57481855,164651.4992,9/1/2013,30,-35.16669842,35.16669842,-5790.249617,5790.249617,8/1/2013,1.37802E+12,1.37534E+12,23.28931318,3834.62033,58.45601161,9624.869947,-65.35489993,-58.45601161,0,0.406353036,6.744479712,6.744479712
1_32_0000000000000000004a,56.72714692,0,83.65850874,12.54877631,519541.8246,9/1/2013,32,8.730092101,8.730092101,4535.647979,4535.647979,8/1/2013,1.37802E+12,1.37534E+12,8.730092101,4535.647979,0,0,-44.15721546,26.56452975,0,45.22197871,70.28854287,70.28854287
0_33_0000000000000000004d,38.31703169,1.368402456,245.7004698,34.39806577,136664.5352,10/1/2013,26,15.31166673,15.31166673,2092.561816,2092.561816,9/1/2013,1.38061E+12,1.37802E+12,16.68006919,2279.573902,1.368402456,187.0120856,-3.903094967,-1.368402456,1.536617543,4.033521001,2.483894056,2.483894056
0_33_00000000000000000050,44.06942161,9.163780192,246.9074089,34.56703724,196514.873,10/1/2013,33,0.699115162,0.699115162,137.3865273,137.3865273,9/1/2013,1.38061E+12,1.37802E+12,9.862895354,1938.205628,9.163780192,1800.819101,-9.48909566,-9.163780192,0.002439745,0.308993859,0.317984874,0.317984874
0_33_0000000000000000004c,52.21217355,16.73931924,253.324964,35.46549497,271963.3675,10/1/2013,16,30.93156418,30.93156418,8412.252358,8412.252358,9/1/2013,1.38061E+12,1.37802E+12,47.67088342,12964.73399,16.73931924,4552.48163,-16.73931924,-16.73931924,9.51E-05,9.51E-05,0,0
0_33_0000000000000000004e,51.99863333,16.45903215,250.8492315,35.11889242,164651.4992,10/1/2013,30,3.901299293,3.901299293,642.3547773,642.3547773,9/1/2013,1.38061E+12,1.37802E+12,20.36033144,3352.359096,16.45903215,2710.004319,-16.8755429,-16.45903215,0,0.045297483,0.406353036,0.406353036
1_33_0000000000000000004f,30.1000753,0,245.0494583,34.30692417,519541.8246,10/1/2013,32,8.795848742,8.795848742,4569.811304,4569.811304,9/1/2013,1.38061E+12,1.37802E+12,8.795848742,4569.811304,0,0,4.231667887,50.07698242,5.479795033,50.93266102,45.22197871,45.22197871
0_34_00000000000000000051,23.30940479,16.52216618,67.5160572,2.700642288,136664.5352,11/1/2013,26,-14.16224938,14.16224938,-1935.477229,1935.477229,10/1/2013,1.38329E+12,1.38061E+12,2.359916796,322.516932,16.52216618,2257.994161,-20.61673197,-16.52216618,0,2.234088775,4.033521001,4.033521001
0_34_00000000000000000053,28.64349038,25.66576389,66.50747778,2.660299111,196514.873,11/1/2013,33,-25.66576389,25.66576389,-5043.704332,5043.704332,10/1/2013,1.38329E+12,1.38061E+12,0,0,25.66576389,5043.704332,-25.98188107,-25.66576389,0,0,0.308993859,0.308993859
0_34_00000000000000000052,28.52053215,25.7571117,67.91308889,2.716523556,164651.4992,11/1/2013,30,-3.283959051,3.283959051,-540.708781,540.708781,10/1/2013,1.38329E+12,1.38061E+12,22.47315265,3700.238275,25.7571117,4240.947056,-25.80357722,-25.7571117,0,0,0.045297483,0.045297483
0_35_00000000000000000054,10.59328621,1.142885835,236.3106452,9.452425809,164651.4992,12/1/2013,30,20.40605123,20.40605123,3359.886927,3359.886927,11/1/2013,1.38588E+12,1.38329E+12,21.54893706,3548.064793,1.142885835,188.1778661,-1.142885835,-1.142885835,0.227316182,0.227316182,0,0
1_36_00000000000000000055,6.193832881,0,139.7723873,40.53399232,164651.4992,1/1/2014,30,21.71216917,21.71216917,3574.941204,3574.941204,12/1/2013,1.38856E+12,1.38588E+12,21.71216917,3574.941204,0,0,34.34043333,34.57231625,34.34043333,34.57231625,0.227316182,0.227316182
1_38_00000000000000000056,18.01580415,0,219.1515479,15.34060836,156204.2239,3/1/2014,30,19.49118396,19.49118396,3044.605263,3044.605263,2/1/2014,1.39366E+12,1.39124E+12,19.49118396,3044.605263,0,0,-2.675727754,27.73311918,0.48205708,27.73311918,30.40884693,30.40884693
1_38_00000000000000000057,15.54345133,0,211.5225861,14.80658103,198451.8649,3/1/2014,33,2.002843612,2.002843612,397.46805,397.46805,2/1/2014,1.39366E+12,1.39124E+12,2.002843612,397.46805,0,0,-0.743790279,22.19009806,0.402018307,22.19009806,22.93388834,22.93388834
1_39_00000000000000000058,37.26031951,0,354.608213,63.82947834,136664.5352,4/1/2014,26,0,0,0,0,3/1/2014,1.39634E+12,1.39366E+12,0,0,0,0,26.59388231,56.06210277,26.59388231,56.06210277,29.46822046,29.46822046
1_39_00000000000000000059,47.10599793,0,360.9218027,64.96592448,156204.2239,4/1/2014,30,25.75075479,25.75075479,4022.376666,4022.376666,3/1/2014,1.39634E+12,1.39366E+12,25.75075479,4022.376666,0,0,17.85944066,45.59255984,17.85944066,45.59255984,27.73311918,27.73311918
1_40_0000000000000000005a,33.80971399,0,175.928266,21.11139192,136664.5352,5/1/2014,26,2.238043159,2.238043159,305.861128,305.861128,4/1/2014,1.39893E+12,1.39634E+12,2.238043159,305.861128,0,0,-12.69449337,43.3676094,0.935647247,43.45667374,56.06210277,56.06210277
1_40_0000000000000000005b,63.32410863,0,174.8469943,20.98163932,156204.2239,5/1/2014,30,23.91383853,23.91383853,3735.442588,3735.442588,4/1/2014,1.39893E+12,1.39634E+12,23.91383853,3735.442588,0,0,-42.35978538,3.232774458,0,5.679831267,45.59255984,45.59255984
1_41_0000000000000000005c,60.62970884,0,154.0580939,52.37975194,136664.5352,6/1/2014,26,4.42068921,4.42068921,604.151436,604.151436,5/1/2014,1.40161E+12,1.39893E+12,4.42068921,604.151436,0,0,-8.275605625,35.21195092,4.43926913,38.24544841,43.45667374,43.45667374
